time, tf_x, tf_y, tf_z, loc_x, loc_y, loc_z, vel_x, vel_y, vel_z, velr_x, velr_y, velr_z, shortDist, control_mode, ttc, joy_x, joy_y, joy_z, joy_yaw, traj_futura
17.217,-0.012259,0.0754934,1.13815,-0.0120817,0.07562,1.13795,-0.0174319,-0.012991,0.0222219,-0.0154543,-0.0152906,0.0222219,1000,0,0.5,0,0,0,0,[{17.315:[-0.0138249;0.0743209;1.14017]}+{17.415:[-0.0155681;0.0730218;1.14239]}+{17.515:[-0.0173113;0.0717227;1.14462]}+{17.615:[-0.0190545;0.0704236;1.14684]}+],
17.217,-0.012259,0.0754934,1.13815,-0.0120817,0.07562,1.13795,-0.0174319,-0.012991,0.0222219,-0.0154543,-0.0152906,0.0222219,1000,0,0.5,0,0,0,0,[{17.315:[-0.0138249;0.0743209;1.14017]}+{17.415:[-0.0155681;0.0730218;1.14239]}+{17.515:[-0.0173113;0.0717227;1.14462]}+{17.615:[-0.0190545;0.0704236;1.14684]}+],
17.317,-0.0140681,0.0739793,1.13878,-0.0136996,0.074324,1.13881,-0.0182146,-0.0178499,-0.0145631,-0.0155531,-0.0202112,-0.0145631,1000,0,0.5,0,0,0,0,[{17.41:[-0.0155211;0.072539;1.13736]}+{17.51:[-0.0173426;0.070754;1.1359]}+{17.61:[-0.019164;0.068969;1.13444]}+{17.71:[-0.0209855;0.0671841;1.13299]}+],
17.417,-0.0159708,0.0719798,1.13916,-0.0159708,0.0719798,1.13916,-0.0188639,-0.0223107,-0.00283538,-0.0155753,-0.0247189,-0.00283538,1000,0,0.5,0.131861,1,0,0,[{17.514:[-0.0178572;0.0697487;1.13888]}+{17.614:[-0.0197436;0.0675176;1.1386]}+{17.714:[-0.02163;0.0652866;1.13831]}+{17.814:[-0.0235163;0.0630555;1.13803]}+],
17.524,-0.0166561,0.074204,1.14017,-0.0168777,0.072672,1.14009,0.00955413,0.0751996,-0.0103691,-0.000642123,0.0764514,0.00292222,1000,0,0.5,0.121035,1,0,0,[{17.61:[-0.0159223;0.080192;1.13906]}+{17.71:[-0.0149669;0.0877119;1.13802]}+{17.81:[-0.0140114;0.0952319;1.13698]}+{17.91:[-0.013056;0.102752;1.13595]}+],
17.618,-0.0128138,0.090629,1.14097,-0.0146233,0.0833487,1.14079,0.0648263,0.271101,-0.048221,0.027303,0.281349,0.0109841,1000,0,0.5,0.121035,1,0,0,[{17.714:[-0.00814066;0.110459;1.13597]}+{17.814:[-0.00165803;0.137569;1.13115]}+{17.914:[0.0048246;0.164679;1.12633]}+{18.014:[0.0113072;0.191789;1.12151]}+],
17.717,-0.00533722,0.11925,1.14203,-0.00533722,0.11925,1.14203,0.124125,0.470642,-0.0776539,0.0600915,0.488882,0.0180111,1000,0,0.5,0.327211,1,0,0,[{17.814:[0.00707529;0.166314;1.13426]}+{17.914:[0.0194878;0.213378;1.1265]}+{18.014:[0.0319003;0.260442;1.11873]}+{18.114:[0.0443128;0.307506;1.11097]}+],
17.817,0.0142349,0.18399,1.1437,0.0142349,0.18399,1.1437,0.207872,0.628453,-0.0737554,0.136732,0.65155,0.0197607,1000,0,0.5,1,0.815572,0,1,[{17.915:[0.0350221;0.246836;1.13632]}+{18.015:[0.0558093;0.309681;1.12895]}+{18.115:[0.0765964;0.372526;1.12157]}+{18.215:[0.0973836;0.435372;1.1142]}+],
17.917,0.0443796,0.250295,1.14491,0.0405657,0.243503,1.14476,0.385913,0.678426,-0.0387191,0.363225,0.691807,0.0126582,1000,0,0.5,1,0.0884603,-0,-0,[{18.014:[0.079157;0.311346;1.14089]}+{18.114:[0.117748;0.379188;1.13701]}+{18.214:[0.15634;0.447031;1.13314]}+{18.314:[0.194931;0.514874;1.12927]}+],
18.017,0.0866875,0.308212,1.14607,0.0866875,0.308212,1.14607,0.564056,0.577366,4.12895e-05,0.547068,0.593473,0.00413357,1000,0,0.5,1,-0,-0,-0,[{18.114:[0.143093;0.365948;1.14607]}+{18.214:[0.199499;0.423685;1.14607]}+{18.314:[0.255904;0.481421;1.14608]}+{18.414:[0.31231;0.539158;1.14608]}+],
18.117,0.149314,0.35951,1.14673,0.149314,0.35951,1.14673,0.715539,0.408602,-0.00298623,0.703383,0.428884,0.0164664,1000,0,0.5,1,-0,-0,-0,[{18.214:[0.220868;0.40037;1.14643]}+{18.314:[0.292422;0.44123;1.14613]}+{18.414:[0.363976;0.48209;1.14583]}+{18.514:[0.43553;0.522951;1.14553]}+],
18.217,0.224946,0.394899,1.14772,0.224946,0.394899,1.14772,0.810834,0.279423,-0.0167421,0.810027,0.282198,0.0055094,1000,0,0.5,1,-0,-0,-0,[{18.315:[0.30603;0.422841;1.14604]}+{18.415:[0.387113;0.450783;1.14437]}+{18.515:[0.468197;0.478726;1.14269]}+{18.615:[0.54928;0.506668;1.14102]}+],
18.317,0.309261,0.417029,1.14834,0.309261,0.417029,1.14834,0.878755,0.16314,-0.00364038,0.878347,0.164875,0.0127085,1000,0,0.5,1,-0,-0,-0,[{18.415:[0.397137;0.433343;1.14797]}+{18.515:[0.485013;0.449657;1.14761]}+{18.615:[0.572888;0.465971;1.14724]}+{18.715:[0.660764;0.482285;1.14688]}+],
18.417,0.398891,0.429525,1.14872,0.398891,0.429525,1.14872,0.919049,0.0854173,-0.0124589,0.919126,0.0854878,-0.00089268,1000,0,0.5,1,-0,-0,-0,[{18.514:[0.490796;0.438067;1.14748]}+{18.614:[0.582701;0.446609;1.14623]}+{18.714:[0.674606;0.455151;1.14499]}+{18.814:[0.766511;0.463692;1.14374]}+],
18.517,0.501508,0.436294,1.14898,0.501508,0.436294,1.14898,0.945506,0.0376255,0.000292515,0.945828,-0.0284119,0.000788491,1000,0,0.5,1,-0,-0,1,[{18.614:[0.596058;0.440056;1.14901]}+{18.714:[0.690609;0.443819;1.14904]}+{18.814:[0.785159;0.447581;1.14907]}+{18.914:[0.87971;0.451344;1.1491]}+],
18.617,0.596565,0.439534,1.14994,0.577518,0.438944,1.14986,0.95193,0.0240141,-0.00390943,0.941638,-0.141652,-0.00390943,1000,0,0.5,1,0.0124853,-0,1,[{18.715:[0.672711;0.441345;1.14946]}+{18.815:[0.767904;0.443746;1.14907]}+{18.915:[0.863097;0.446148;1.14868]}+{19.015:[0.95829;0.448549;1.14829]}+],
18.717,0.691515,0.443326,1.15093,0.67256,0.442377,1.15076,0.947814,0.0416582,0.0155698,0.932893,-0.172867,0.0125547,1000,0,0.5,1,0.218694,-0,-0,[{18.815:[0.767341;0.446543;1.15232]}+{18.915:[0.862123;0.450709;1.15388]}+{19.015:[0.956904;0.454875;1.15543]}+{19.115:[1.05169;0.459041;1.15699]}+],
18.822,0.776302,0.450077,1.15157,0.776302,0.450077,1.15157,0.932609,0.109182,0.00633503,0.933267,-0.103409,-0.00631444,1000,0,0.5,1,0.707054,-0,-0,[{18.91:[0.869563;0.460995;1.1522]}+{19.01:[0.962824;0.471914;1.15284]}+{19.11:[1.05608;0.482832;1.15347]}+{19.21:[1.14935;0.49375;1.1541]}+],
18.917,0.876808,0.471241,1.15207,0.876808,0.471241,1.15207,0.891103,0.281952,-0.00637935,0.932844,0.0582262,0.00378909,1000,0,0.5,1,0.793855,-0,-0,[{19.014:[0.965918;0.499436;1.15143]}+{19.114:[1.05503;0.527631;1.15079]}+{19.214:[1.14414;0.555827;1.15015]}+{19.314:[1.23325;0.584022;1.14951]}+],
19.017,0.963476,0.508907,1.15243,0.946515,0.499917,1.15242,0.848831,0.45355,-0.0505682,0.933341,0.239942,-0.0090401,1000,0,0.5,1,0.793855,-0,-0,[{19.114:[1.0314;0.545272;1.14737]}+{19.214:[1.11628;0.590627;1.14231]}+{19.314:[1.20116;0.635982;1.13725]}+{19.414:[1.28605;0.681337;1.13219]}+],
19.117,1.0297,0.551579,1.15243,1.0297,0.551579,1.15243,0.813585,0.614573,-0.0464375,0.938097,0.402069,0.00961323,1000,0,0.5,1,0.793855,-0,-0,[{19.214:[1.11106;0.613036;1.14779]}+{19.314:[1.19242;0.674494;1.14314]}+{19.414:[1.27378;0.735951;1.1385]}+{19.514:[1.35513;0.797408;1.13386]}+],
19.217,1.12494,0.632705,1.15363,1.11716,0.625303,1.15344,0.791838,0.720082,-0.0415373,0.94252,0.508694,0.0116998,1000,0,0.5,1,0.750455,-0,-0,[{19.304:[1.19634;0.697312;1.14928]}+{19.404:[1.27552;0.76932;1.14513]}+{19.504:[1.35471;0.841328;1.14097]}+{19.604:[1.43389;0.913336;1.13682]}+],
19.317,1.19439,0.703106,1.15473,1.19439,0.703106,1.15473,0.768582,0.817687,0.000691869,0.954026,0.590517,0.0213136,1000,0,0.5,1,0.565963,-0,-0,[{19.414:[1.27125;0.784874;1.1548]}+{19.514:[1.34811;0.866643;1.15487]}+{19.614:[1.42496;0.948412;1.15494]}+{19.714:[1.50182;1.03018;1.15501]}+],
19.417,1.27892,0.794212,1.15568,1.26346,0.777633,1.15547,0.781709,0.819203,0.0357257,0.967098,0.589856,0.0151492,1000,0,0.5,1,0.0124853,-0,-0,[{19.514:[1.34163;0.859553;1.15905]}+{19.614:[1.4198;0.941473;1.16262]}+{19.714:[1.49797;1.02339;1.16619]}+{19.814:[1.57614;1.10531;1.16976]}+],
19.517,1.35778,0.873628,1.15635,1.35778,0.873628,1.15635,0.818298,0.731201,0.0765572,0.979664,0.500139,0.0157228,1000,0,0.5,1,-0.0558858,-0,-0,[{19.615:[1.43961;0.946748;1.16401]}+{19.715:[1.52144;1.01987;1.17167]}+{19.815:[1.60327;1.09299;1.17932]}+{19.915:[1.6851;1.16611;1.18698]}+],
19.617,1.44073,0.941822,1.15663,1.44073,0.941822,1.15663,0.853307,0.606332,0.0499482,0.981161,0.368221,-0.00131094,1000,0,0.5,1,-0.0558858,-0.07757,-1,[{19.714:[1.52606;1.00245;1.16162]}+{19.814:[1.61139;1.06309;1.16662]}+{19.914:[1.69672;1.12372;1.17161]}+{20.014:[1.78205;1.18435;1.17661]}+],
19.717,1.51879,0.991777,1.15499,1.51879,0.991777,1.15499,0.887153,0.491203,0.0140994,0.96458,0.312288,-0.0241388,1000,0,0.5,1,-0,-0,-0,[{19.81:[1.60751;1.0409;1.1564]}+{19.91:[1.69622;1.09002;1.15781]}+{20.01:[1.78494;1.13914;1.15922]}+{20.11:[1.87365;1.18826;1.16063]}+],
19.817,1.61797,1.03928,1.15281,1.59969,1.03156,1.15325,0.916419,0.380363,-0.00318529,0.972158,0.197481,-0.0204748,1000,0,0.5,1,-0,-0,-0,[{19.91:[1.69134;1.06959;1.15294]}+{20.01:[1.78298;1.10763;1.15262]}+{20.11:[1.87462;1.14567;1.1523]}+{20.21:[1.96626;1.1837;1.15198]}+],
19.917,1.70137,1.07019,1.15161,1.70137,1.07019,1.15161,0.939032,0.303156,-0.0012811,0.977408,0.13507,-0.0107292,1000,0,0.5,1,-0.131829,-0.0233113,-1,[{20.008:[1.79527;1.10051;1.15148]}+{20.108:[1.88917;1.13082;1.15135]}+{20.208:[1.98308;1.16114;1.15122]}+{20.308:[2.07698;1.19145;1.15109]}+],
20.018,1.80546,1.1005,1.15008,1.79591,1.09811,1.15011,0.956105,0.235571,-0.00657028,0.977687,0.116551,-0.0147363,1000,0,0.5,1,-0.131829,-0,-0,[{20.109:[1.89152;1.12167;1.14945]}+{20.209:[1.98713;1.14523;1.14879]}+{20.309:[2.08275;1.16878;1.14814]}+{20.409:[2.17836;1.19234;1.14748]}+],
20.117,1.90188,1.12068,1.14967,1.87277,1.1153,1.14975,0.973324,0.164449,0.000657372,0.98611,0.0445778,-0.00167795,1000,0,0.5,1,-0.131829,-0,-0,[{20.209:[1.9701;1.13174;1.14982]}+{20.309:[2.06743;1.14819;1.14989]}+{20.409:[2.16477;1.16463;1.14995]}+{20.509:[2.2621;1.18108;1.15002]}+],
20.217,1.98023,1.13245,1.14963,1.98023,1.13245,1.14963,0.968239,0.117439,0.0758037,0.978246,-0.00116964,0.00762866,1000,1,0.5,1,-0.131829,-0.164403,-1,[{20.308:[2.07706;1.14419;1.15721]}+{20.408:[2.17388;1.15594;1.16479]}+{20.508:[2.2707;1.16768;1.17237]}+{20.608:[2.36753;1.17942;1.17995]}+],
20.318,2.0729,1.14239,1.14958,2.0729,1.14239,1.14958,0.809438,0.067388,0.134118,0.822577,-0.03176,-0.00885536,1000,1,0.5,1,-0.131829,-0,-0,[{20.41:[2.15384;1.14913;1.16299]}+{20.51:[2.23479;1.15587;1.1764]}+{20.61:[2.31573;1.16261;1.18981]}+{20.71:[2.39667;1.16935;1.20322]}+],
20.419,2.15502,1.14887,1.15004,2.14196,1.14793,1.14989,0.641496,0.0433336,0.137777,0.656612,-0.0351681,0.00128818,1000,1,0.5,1,-0.131829,-0,-0,[{20.499:[2.2061;1.15227;1.16367]}+{20.599:[2.27025;1.1566;1.17745]}+{20.699:[2.3344;1.16093;1.19122]}+{20.799:[2.39855;1.16527;1.205]}+],
20.517,2.20323,1.15208,1.15059,2.20323,1.15208,1.15059,0.41511,0.0181789,0.0883632,0.423481,-0.0325458,0.00770062,1000,1,0.5,1,-0.131829,-0,-0,[{20.609:[2.24474;1.15389;1.15943]}+{20.709:[2.28625;1.15571;1.16826]}+{20.809:[2.32776;1.15753;1.1771]}+{20.909:[2.36927;1.15935;1.18593]}+],
20.617,2.23829,1.154,1.15035,2.23829,1.154,1.15035,0.250001,0.00798958,0.0214252,0.249669,-0.0225375,-0.0134529,1000,1,0.5,1,-0.131829,-0.0124532,-0.989174,[{20.709:[2.26329;1.1548;1.1525]}+{20.809:[2.28829;1.1556;1.15464]}+{20.909:[2.31329;1.1564;1.15678]}+{21.009:[2.33829;1.15719;1.15892]}+],
20.717,2.2589,1.1549,1.14984,2.2589,1.1549,1.14984,0.121647,0.00360924,0.0114553,0.1215,-0.0133558,-0.00125169,1000,1,0.5,1,-0.131829,-0,-0,[{20.809:[2.27107;1.15526;1.15099]}+{20.909:[2.28323;1.15562;1.15213]}+{21.009:[2.2954;1.15598;1.15328]}+{21.109:[2.30756;1.15635;1.15443]}+],
20.818,2.26672,1.15471,1.14815,2.26672,1.15471,1.14815,0.0404469,-0.0059468,-0.0254406,0.0373554,-0.011518,-0.0281148,1000,1,0.5,1,-0.131829,-0,-0.989174,[{20.909:[2.27076;1.15411;1.14561]}+{21.009:[2.27481;1.15352;1.14306]}+{21.109:[2.27885;1.15292;1.14052]}+{21.209:[2.2829;1.15233;1.13797]}+],
20.918,2.26717,1.15385,1.14586,2.26771,1.15409,1.1462,-0.0213037,-0.00758856,0.00714963,-0.0218894,-0.00454981,0.00791838,1000,1,0.5,1,-0.164403,-0,-1,[{21.009:[2.26558;1.15333;1.14692]}+{21.109:[2.26345;1.15257;1.14763]}+{21.209:[2.26132;1.15181;1.14835]}+{21.309:[2.25919;1.15105;1.14906]}+],
21.017,2.26286,1.15323,1.14527,2.26343,1.15328,1.14529,-0.0587054,-0.00431871,-0.00852928,-0.058875,0.00389353,-0.00750291,1000,1,0.5,1,-0.164403,-0,-0,[{21.11:[2.25756;1.15285;1.14444]}+{21.21:[2.25169;1.15242;1.14358]}+{21.31:[2.24582;1.15199;1.14273]}+{21.41:[2.23995;1.15156;1.14188]}+],
21.117,2.257,1.15295,1.14577,2.257,1.15295,1.14577,-0.0887396,0.000910608,-0.00207695,-0.0877721,0.0132519,-0.000545201,1000,1,0.5,1,-0.164403,-0,-0.772107,[{21.21:[2.24813;1.15304;1.14556]}+{21.31:[2.23926;1.15313;1.14535]}+{21.41:[2.23038;1.15322;1.14515]}+{21.51:[2.22151;1.15331;1.14494]}+],
21.217,2.24613,1.15322,1.14625,2.24613,1.15322,1.14625,-0.0937713,-0.000889688,0.0148711,-0.0941606,0.00906085,0.00816613,1000,0,0.5,1,-0.164403,-0.0124532,-1,[{21.309:[2.23676;1.15313;1.14774]}+{21.409:[2.22738;1.15304;1.14923]}+{21.509:[2.218;1.15295;1.15072]}+{21.609:[2.20862;1.15286;1.1522]}+],
21.317,2.24354,1.15223,1.14675,2.24354,1.15223,1.14675,0.0657447,-0.0242713,-0.0117705,0.0654246,-0.0275967,0.00283785,1000,0,0.5,1,-0.164403,-0,-0,[{21.409:[2.25011;1.1498;1.14558]}+{21.509:[2.25669;1.14738;1.1444]}+{21.609:[2.26326;1.14495;1.14322]}+{21.709:[2.26983;1.14252;1.14205]}+],
21.417,2.26212,1.14827,1.14708,2.26212,1.14827,1.14708,0.314896,-0.061478,-0.0884677,0.32317,-0.0783916,-0.0134574,1000,0,0.5,1,-0.164403,-0,-0.0341695,[{21.509:[2.29361;1.14213;1.13823]}+{21.609:[2.32509;1.13598;1.12938]}+{21.709:[2.35658;1.12983;1.12054]}+{21.809:[2.38807;1.12368;1.11169]}+],
21.517,2.30441,1.14108,1.14624,2.30441,1.14108,1.14624,0.536486,-0.0961698,-0.120032,0.545917,-0.115328,-0.0121455,1000,0,0.5,1,-0.164403,-0,-0.0558858,[{21.61:[2.35806;1.13147;1.13423]}+{21.71:[2.4117;1.12185;1.12223]}+{21.81:[2.46535;1.11223;1.11023]}+{21.91:[2.519;1.10262;1.09822]}+],
21.617,2.37395,1.12966,1.14617,2.35984,1.13199,1.14608,0.695148,-0.12537,-0.102044,0.697832,-0.149637,0.000249807,1000,0,0.5,1,-0.164403,-0,-0,[{21.71:[2.42935;1.11946;1.13587]}+{21.81:[2.49887;1.10692;1.12567]}+{21.91:[2.56838;1.09438;1.11547]}+{22.01:[2.6379;1.08185;1.10526]}+],
21.718,2.45169,1.1172,1.14662,2.44346,1.11847,1.14661,0.823135,-0.133986,-0.0585304,0.820048,-0.162631,-0.00132996,1000,0,0.5,1,-0.0884282,-0,-0,[{21.81:[2.52577;1.10507;1.14076]}+{21.91:[2.60809;1.09167;1.13491]}+{22.01:[2.6904;1.07827;1.12905]}+{22.11:[2.77271;1.06487;1.1232]}+],
21.817,2.53797,1.1047,1.14691,2.51143,1.10837,1.14677,0.885134,-0.130935,-0.0412628,0.880979,-0.161746,0.00485073,1000,0,0.5,1,-0.0884282,-0,-0,[{21.909:[2.59994;1.09527;1.14264]}+{22.009:[2.68845;1.08218;1.13852]}+{22.109:[2.77697;1.06909;1.13439]}+{22.209:[2.86548;1.05599;1.13026]}+],
21.918,2.62932,1.09315,1.14773,2.62003,1.09425,1.14772,0.92638,-0.120545,-0.00439202,0.921545,-0.152983,0.0090244,1000,0,0.5,1,-0.0558858,-0,-0,[{22.009:[2.71267;1.08219;1.14728]}+{22.109:[2.80531;1.07014;1.14685]}+{22.209:[2.89794;1.05808;1.14641]}+{22.309:[2.99058;1.04603;1.14597]}+],
22.017,2.72348,1.08293,1.14803,2.71397,1.08389,1.14798,0.950869,-0.105193,0.000114726,0.946618,-0.138313,0.000114726,1000,0,0.5,1,-0.0558858,-0,-0,[{22.11:[2.80905;1.07337;1.14799]}+{22.21:[2.90414;1.06285;1.148]}+{22.31:[2.99923;1.05233;1.14801]}+{22.41:[3.09431;1.04181;1.14802]}+],
22.117,2.81942,1.0739,1.14798,2.80014,1.07564,1.14804,0.963052,-0.0955328,-0.00511353,0.959132,-0.129085,-0.00511353,1000,0,0.5,1,-0.0558858,-0,-0,[{22.21:[2.89645;1.06608;1.14753]}+{22.31:[2.99275;1.05653;1.14702]}+{22.41:[3.08906;1.04698;1.14651]}+{22.51:[3.18536;1.03742;1.146]}+],
22.217,2.91593,1.06553,1.14776,2.89662,1.06717,1.14773,0.964533,-0.0944477,0.00273399,0.96065,-0.128052,0.00273399,1000,0,0.5,1,-0.0558858,-0,-0,[{22.309:[2.99307;1.05772;1.14801]}+{22.409:[3.08952;1.04828;1.14828]}+{22.509:[3.18598;1.03883;1.14855]}+{22.609:[3.28243;1.02939;1.14883]}+],
22.317,3.00281,1.0587,1.14788,3.00281,1.0587,1.14788,0.965245,-0.0863027,-0.000548961,0.961645,-0.119937,-0.000548961,1000,0,0.5,1,-0.0558858,-0,-0,[{22.41:[3.09933;1.05007;1.14782]}+{22.51:[3.19586;1.04144;1.14777]}+{22.61:[3.29238;1.03281;1.14771]}+{22.71:[3.38891;1.02418;1.14766]}+],
22.417,3.09952,1.052,1.14769,3.09952,1.052,1.14769,0.966737,-0.0752799,-0.00415793,0.963521,-0.108973,-0.00415793,1000,0,0.5,1,-0.110145,-0,-0,[{22.51:[3.1962;1.04447;1.14728]}+{22.61:[3.29287;1.03694;1.14686]}+{22.71:[3.38954;1.02941;1.14645]}+{22.81:[3.48622;1.02188;1.14603]}+],
22.517,3.20614,1.04489,1.14691,3.19644,1.04572,1.1471,0.967531,-0.101145,-0.00760209,0.963132,-0.136464,-0.012569,1000,0,0.5,-0,-1,-0,-0,[{22.61:[3.29319;1.03561;1.14634]}+{22.71:[3.38995;1.02549;1.14558]}+{22.81:[3.4867;1.01538;1.14482]}+{22.91:[3.58345;1.00527;1.14406]}+],
22.617,3.28976,1.03109,1.1461,3.28976,1.03109,1.1461,0.841477,-0.244441,0.0980252,0.840407,-0.266445,-0.0128954,1000,0,0.5,-0.22952,-1,-0,-0.56593,[{22.715:[3.37391;1.00664;1.1559]}+{22.815:[3.45806;0.9822;1.1657]}+{22.915:[3.5422;0.957756;1.1755]}+{23.015:[3.62635;0.933312;1.18531]}+],
22.718,3.36499,0.99804,1.14472,3.36499,0.99804,1.14472,0.623432,-0.429394,0.044035,0.636543,-0.410523,-0.0356485,1000,0,0.5,-0.22952,-1,-0.153545,-1,[{22.81:[3.42733;0.9551;1.14912]}+{22.91:[3.48968;0.912161;1.15353]}+{23.01:[3.55202;0.869222;1.15793]}+{23.11:[3.61436;0.826282;1.16233]}+],
22.817,3.41523,0.945567,1.14124,3.41523,0.945567,1.14124,0.383466,-0.610644,-0.0568481,0.452087,-0.561666,-0.0575543,1000,0,0.5,-0.22952,-1,-0.153545,-1,[{22.91:[3.45357;0.884502;1.13555]}+{23.01:[3.49192;0.823438;1.12987]}+{23.11:[3.53027;0.762374;1.12418]}+{23.21:[3.56861;0.701309;1.1185]}+],
22.917,3.4418,0.877406,1.13537,3.43816,0.892082,1.13683,0.173434,-0.745035,-0.133434,0.32656,-0.700822,-0.0718924,1000,0,0.5,-0.22952,-1,-0.153545,-1,[{23.01:[3.4555;0.817578;1.12349]}+{23.11:[3.47285;0.743075;1.11014]}+{23.21:[3.49019;0.668571;1.0968]}+{23.31:[3.50753;0.594068;1.08346]}+],
